facies_type,element_general_type,period,era,climate,sys_gs_category,stacked_thickness
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.1
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.09
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.2
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.12
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.52
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.07
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.3
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.46
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.13
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.18
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.07
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.03
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.18
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.04
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.93
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.16
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.25
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.04
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.37
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.11
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.11
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.1
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.12
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.36
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.26
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.16
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.14
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.75
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.96
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.39
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.01
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.15
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.06
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.63
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.13
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.5
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.11
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.25
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.09
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.06
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.14
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.15
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.07
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.02
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.06
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.24
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.1
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.27
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.07
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.66
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.27
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.55
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.28
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.05
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.06
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.27
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.56
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.13
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.39
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.52
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.5
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.35
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.36
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.63
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.91
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.27
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.12
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.18
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.5
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.7
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.22
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.49
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.41
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.87
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.29
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.95
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.03
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.34
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.41
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.27
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.05
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.11
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.11
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.5
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.62
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.09
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.18
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.22
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.45
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.01
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.9
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.02
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.02
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.06
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.04
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.2
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.34
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.29
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.59
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.05
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.06
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.16
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.41
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.436
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.75
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.17
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.12
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.38
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.16
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.28
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.31
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.34
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.02
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.53
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.66
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,2.51
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.63
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.59
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,2.47
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.25
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.23
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.41
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.1
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.98
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.26
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.45
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.5
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.54
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.2
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.06
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.58
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.24
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.49
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.06
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.26
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.44
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.28
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.18
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.54
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.13
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,3.09
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.94
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.61
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.04
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.01
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.23
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,2.54
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.63
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.27
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.17
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.22
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.66
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,2.38
M,channel,Quaternary,Cenozoic,icehouse,sandy system,0.138
M,channel,Quaternary,Cenozoic,icehouse,sandy system,0.172
M,channel,Quaternary,Cenozoic,icehouse,sandy system,0.105
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.302
M,levee,Quaternary,Cenozoic,icehouse,gravelly-sand system,0.677
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.08
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.21
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.18
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.26
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.38
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.13
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.65
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.13
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.13
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.41
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.46
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.13
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.13
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.08
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.2
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.19
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.13
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.08
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.08
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.08
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.16
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.1
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.11
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.16
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,1.56
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.47
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.2
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.1
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.07
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.23
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.25
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.2
M,terminal deposit,Quaternary,Cenozoic,icehouse,sandy system,0.38
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.46
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.25
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.23
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.16
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.1
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.13
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.15
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.09
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.15
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.07
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.1
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.1
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.15
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.09
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.09
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.17
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.22
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.18
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.2
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.11
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.14
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.14
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.79
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.3
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.18
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.18
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.39
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.3
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.3
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.23
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.18
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.27
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.36
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.16
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.61
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.16
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.18
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.3
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.41
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.21
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.25
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.34
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.64
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.21
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.27
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,4.6
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,4.24
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,2.5
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.2
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.21
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,8.21
M,channel,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,6.25
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,3.6
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,3.24
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,1.66
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,1.14
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,2.59
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.99
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,2.49
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,1.52
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,1.52
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.62
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,2.42
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,1.27
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,2.37
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,1.36
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,5.21
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.58
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.79
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,1.82
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.33
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,1.36
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,1.9
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.95
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.17
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,4.21
M,channel,Paleogene,Cenozoic,greenhouse,gravelly-sand system,3.02
M,channel,Neogene,Cenozoic,icehouse,gravelly-sand system,0.1
M,channel,Neogene,Cenozoic,icehouse,gravelly-sand system,0.42
M,channel,Neogene,Cenozoic,icehouse,gravelly-sand system,0.03
M,channel,Neogene,Cenozoic,icehouse,gravelly-sand system,1
M,channel,Neogene,Cenozoic,icehouse,gravelly-sand system,0.02
M,channel,Neogene,Cenozoic,icehouse,gravelly-sand system,0.01
M,channel,Neogene,Cenozoic,icehouse,gravelly-sand system,0.02
M,channel,Neogene,Cenozoic,icehouse,gravelly-sand system,0.02
M,channel,Neogene,Cenozoic,icehouse,gravelly-sand system,0.03
M,channel,Neogene,Cenozoic,icehouse,gravelly-sand system,0.01
M,channel,Neogene,Cenozoic,icehouse,gravelly-sand system,0.11
M,channel,Neogene,Cenozoic,icehouse,gravelly-sand system,0.11
M,channel,Neogene,Cenozoic,icehouse,gravelly-sand system,0.31
M,channel,Neogene,Cenozoic,icehouse,gravelly-sand system,0.25
M,channel,Neogene,Cenozoic,icehouse,gravelly-sand system,0.04
M,channel,Neogene,Cenozoic,icehouse,gravelly-sand system,0.13
M,channel,Neogene,Cenozoic,icehouse,gravelly-sand system,1.76
M,terminal deposit,Neogene,Cenozoic,icehouse,sandy system,1.05
M,terminal deposit,Neogene,Cenozoic,icehouse,sandy system,0.3
M,terminal deposit,Neogene,Cenozoic,icehouse,sandy system,0.6
M,terminal deposit,Neogene,Cenozoic,icehouse,sandy system,0.6
M,terminal deposit,Neogene,Cenozoic,icehouse,sandy system,1
M,terminal deposit,Neogene,Cenozoic,icehouse,sandy system,1.06
M,terminal deposit,Neogene,Cenozoic,icehouse,sandy system,1.4
M,terminal deposit,Neogene,Cenozoic,icehouse,sandy system,0.5
M,terminal deposit,Neogene,Cenozoic,icehouse,sandy system,0.46
M,terminal deposit,Neogene,Cenozoic,icehouse,sandy system,0.73
M,terminal deposit,Neogene,Cenozoic,icehouse,sandy system,1.72
M,terminal deposit,Neogene,Cenozoic,icehouse,sandy system,0.5
M,terminal deposit,Neogene,Cenozoic,icehouse,sandy system,0.9
M,channel,Neogene,Cenozoic,icehouse,sandy system,0.9
