artificial_bed_id,code,bed_thickness,log_ID,element_ID,subset_ID,case_study_ID,system_ID,element_general_type,cs_age_from,cs_age_to,sys_age_from,sys_age_to,sand_fraction,sys_gs_category,age,epoch,period,era,start_ma,end_ma,climate
361,sG-N-m,0.51,34,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
362,G-N-m,0.67,34,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
363,G-N-m,0.35,34,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
364,S-N-m,0.2,34,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
365,G-N-m,0.12,34,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
366,G-N-m,0.63,34,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
367,S-N-m,0.42,34,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
368,S-N-m,0.2,34,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
369,S-N-m,0.2,34,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
387,S-N-m,0.5,34,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
388,S-N-m,0.36,34,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
389,S-N-m,0.46,34,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
390,gS-N-m,1.43,34,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
391,sG-N-m,2.33,34,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
392,gS-F-m,0.59,34,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
393,G-N-m,0.5,34,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
394,G-N-m,1.05,34,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
395,sG-N-m,0.37,34,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
396,G-N-m,0.71,34,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
397,gS-N-m,0.9,34,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
398,gS-F-x,1.06,34,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
399,gS-F-x,0.55,34,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
400,G-N-m,0.33,34,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
401,G-N-m,0.42,34,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
402,gS-N-m,0.45,34,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
403,G-N-m,0.2,34,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
404,sG-F-m,0.92,34,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
405,gS-N-m,0.5,34,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
406,G-N-m,0.38,34,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
407,G-N-m,0.42,34,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
490,S-N-m,0.32,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
491,S-N-m,0.18,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
492,S-N-l,0.32,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
493,S-N-m,0.27,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
494,S-N-l,0.18,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
495,S-N-m,0.14,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
496,S-N-l,0.27,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
497,S-N-m,0.23,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
498,S-N-m,0.23,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
499,S-N-l,0.27,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
500,S-N-l,0.18,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
501,S-N-m,0.27,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
502,S-N-l,0.18,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
503,S-N-m,0.14,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
504,S-N-l,0.18,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
505,S-N-m,0.27,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
506,S-N-l,0.18,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
507,S-N-l,0.23,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
508,S-N-l,0.23,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
509,S-N-l,0.18,35,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
516,G-N-m,0.64,35,283,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
517,S-N-m,0.36,35,283,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
518,S-N-m,0.6,35,283,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
519,gS-C-m,1.71,35,283,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
522,G-N-m,0.55,35,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
523,sG-N-m,0.77,35,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
524,G-N-m,0.45,35,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
525,gS-N-m,0.77,35,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
526,G-N-m,0.55,35,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
527,gS-N-m,0.5,35,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
528,S-N-m,0.32,35,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
529,G-N-m,0.1,35,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
530,S-N-m,0.36,35,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
531,S-N-m,0.23,35,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
532,S-N-m,0.32,35,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
533,S-N-m,0.23,35,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
534,G-N-m,0.32,35,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
551,S-N-m,0.82,35,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
552,S-N-m,1.41,35,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
553,S-N-m,0.36,35,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
554,S-F-x,1.27,35,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
555,S-F-x,0.68,35,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
556,S-F-x,0.86,35,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
557,S-F-x,0.63,35,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
558,gS-N-m,0.59,35,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
559,S-N-m,0.6,35,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
560,S-F-x,1.37,35,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
561,gS-F-m,1.33,35,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
562,sG-N-m,0.2,35,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
563,S-N-m,1.32,35,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
564,S-N-m,0.36,35,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
565,S-N-m,0.18,35,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
566,sG-F-m,0.55,35,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
567,gS-N-m,0.69,35,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
568,G-N-m,0.2,35,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
655,S-N-m,0.27,36,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
656,S-N-l,0.15,36,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
657,S-N-m,0.15,36,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
658,S-N-l,0.2,36,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
659,S-N-l,0.23,36,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
660,S-N-m,0.12,36,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
661,S-N-l,0.15,36,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
662,S-N-l,0.12,36,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
663,S-N-m,0.15,36,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
664,S-N-l,0.23,36,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
665,S-N-m,0.19,36,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
666,S-N-m,0.15,36,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
667,S-N-m,0.19,36,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
668,S-N-m,0.15,36,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
669,S-N-m,0.12,36,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
670,S-N-m,0.19,36,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
671,S-N-m,0.19,36,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
672,S-N-l,0.15,36,273,10,8,5,levee,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
679,S-N-m,0.2,36,283,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
680,S-N-m,0.3,36,283,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
681,S-N-m,0.38,36,283,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
682,S-N-m,0.35,36,283,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
683,S-N-m,0.5,36,283,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
684,S-N-m,0.3,36,283,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
685,S-N-m,0.65,36,283,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
687,sG-N-m,0.53,36,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
688,G-N-m,0.38,36,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
689,G-N-m,1,36,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
690,sG-N-m,0.46,36,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
691,S-N-m,0.38,36,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
692,S-N-m,0.43,36,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
693,gS-N-m,0.69,36,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
694,S-N-m,0.62,36,284,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
713,S-N-m,0.35,36,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
714,S-N-m,0.96,36,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
715,S-N-m,0.3,36,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
716,S-N-m,0.5,36,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
717,S-N-m,0.8,36,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
718,S-F-x,0.92,36,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
719,S-N-m,0.27,36,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
720,S-N-m,0.58,36,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
721,S-N-m,0.58,36,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
722,S-F-x,1,36,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
723,S-N-m,0.77,36,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
724,S-N-m,0.8,36,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
725,S-N-m,0.27,36,286,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
726,S-N-m,1,36,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
727,S-N-m,0.3,36,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
728,S-N-m,0.65,36,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
729,S-N-m,0.43,36,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
730,S-N-m,0.62,36,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
731,S-N-m,0.54,36,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
732,S-N-m,0.62,36,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
733,S-N-m,0.38,36,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
734,S-N-m,0.77,36,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
735,S-N-m,0.5,36,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
736,S-N-m,0.3,36,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
737,S-N-m,0.35,36,287,10,8,5,channel,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
766,S-N-x,3.86,40,1393,2,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
767,S-N-m,0.25,41,1392,2,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
769,S-N-l,0.03,41,1392,2,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
770,S-N-x,0.22,41,1392,2,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
774,S-N-x,2.55,42,1391,2,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
775,S-N-x,0.5,42,1391,2,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
776,S-N-m,0.24,42,1391,2,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
778,S-N-m,0.66,42,1391,2,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
780,S-N-l,0.26,42,1391,2,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
781,S-N-l,0.07,43,1390,2,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
782,S-N-x,0.36,43,1390,2,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
783,S-N-l,0.08,43,1390,2,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
784,S-N-m,0.1,43,1390,2,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
785,S-N-m,0.02,43,1390,2,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
786,S-N-l,0.03,43,1390,2,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
787,S-N-l,0.26,43,1390,2,2,2,channel,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
792,S-N-m,0.03,46,1397,2,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
793,S-N-x,0.26,46,1397,2,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
794,S-N-l,0.03,46,1397,2,2,2,terminal deposit,65,65,65,65,1,sandy system,Bashkirian,Lower Pennsylvanian,Carboniferous,Paleozoic,323.2,315.2,icehouse
